City Name,Type,Package,Variety,Sub Variety,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Unit of Sale,Repack,Unnamed: 25,mean_price,month,weekday,City Name_encoded,Type_encoded,Package_encoded,Variety_encoded,Sub Variety_encoded,Origin_encoded,Origin District_encoded,Item Size_encoded,Color_encoded,Unit of Sale_encoded,Repack_encoded,Unnamed: 25_encoded
DALLAS,,20 lb cartons,PIE TYPE,,20.0,20.0,20.0,20.0,MISSOURI,,lge,,,N,,20.0,10,5,5,-1,3,9,-1,12,-1,2,-1,-1,1,-1
DALLAS,,20 lb cartons,PIE TYPE,,20.0,21.0,20.0,21.0,MISSOURI,,lge,,,N,,20.5,10,5,5,-1,3,9,-1,12,-1,2,-1,-1,1,-1
DALLAS,,20 lb cartons,PIE TYPE,,20.0,21.0,20.0,21.0,MISSOURI,,lge,,,N,,20.5,10,5,5,-1,3,9,-1,12,-1,2,-1,-1,1,-1
DALLAS,,20 lb cartons,PIE TYPE,,20.0,21.0,20.0,21.0,MISSOURI,,lge,,,N,,20.5,10,5,5,-1,3,9,-1,12,-1,2,-1,-1,1,-1
DALLAS,,20 lb cartons,PIE TYPE,,20.0,21.0,20.0,21.0,MISSOURI,,lge,,,N,,20.5,10,5,5,-1,3,9,-1,12,-1,2,-1,-1,1,-1
DALLAS,,20 lb cartons,PIE TYPE,,20.0,21.0,20.0,21.0,MISSOURI,,lge,,,N,,20.5,11,5,5,-1,3,9,-1,12,-1,2,-1,-1,1,-1
DALLAS,,24 inch bins,PIE TYPE,,100.0,100.0,100.0,100.0,NEW MEXICO,,med,,,N,,100.0,10,5,5,-1,5,9,-1,14,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,PIE TYPE,,100.0,100.0,100.0,100.0,NEW MEXICO,,med,,,N,,100.0,10,5,5,-1,5,9,-1,14,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,PIE TYPE,,100.0,100.0,100.0,100.0,NEW MEXICO,,med,,,N,,100.0,10,5,5,-1,5,9,-1,14,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,TEXAS,,,,,N,,225.0,9,5,5,-1,5,9,-1,20,-1,-1,-1,-1,1,-1
DALLAS,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,TEXAS,,,,,N,,225.0,9,5,5,-1,5,9,-1,20,-1,-1,-1,-1,1,-1
DALLAS,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,TEXAS,,,,,N,,225.0,9,5,5,-1,5,9,-1,20,-1,-1,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,300.0,300.0,300.0,300.0,TEXAS,,med,,,N,,300.0,9,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,300.0,300.0,300.0,300.0,TEXAS,,med,,,N,,300.0,10,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,300.0,300.0,300.0,300.0,TEXAS,,med,,,N,,300.0,10,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,300.0,300.0,300.0,300.0,TEXAS,,med,,,N,,300.0,10,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,300.0,300.0,300.0,300.0,TEXAS,,med,,,N,,300.0,10,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,TEXAS,,med,,,N,,250.0,10,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,TEXAS,,med,,,N,,250.0,11,5,5,-1,7,9,-1,20,-1,3,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,TEXAS,,,,,N,,250.0,9,5,5,-1,7,9,-1,20,-1,-1,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,TEXAS,,,,,N,,250.0,9,5,5,-1,7,9,-1,20,-1,-1,-1,-1,1,-1
DALLAS,,36 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,TEXAS,,,,,N,,250.0,9,5,5,-1,7,9,-1,20,-1,-1,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,30.0,32.0,30.0,30.0,MICHIGAN,,med,,,N,,31.0,9,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,30.0,30.0,30.0,30.0,MICHIGAN,,med,,,N,,30.0,10,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,30.0,31.0,30.0,31.0,MICHIGAN,,med,,,N,,30.5,10,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,30.0,31.0,30.0,31.0,MICHIGAN,,med,,,N,,30.5,10,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,30.0,31.0,30.0,31.0,MICHIGAN,,med,,,N,,30.5,10,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,24.0,24.0,24.0,24.0,MICHIGAN,,med,,,N,,24.0,10,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb cartons,PIE TYPE,,24.0,24.0,24.0,24.0,MICHIGAN,,med,,,N,,24.0,11,5,5,-1,9,9,-1,11,-1,3,-1,-1,1,-1
DALLAS,,50 lb sacks,PIE TYPE,,35.0,35.0,35.0,35.0,TEXAS,,,WHITE,,N,,35.0,9,5,5,-1,10,9,-1,20,-1,-1,2,-1,1,-1
DALLAS,,50 lb sacks,PIE TYPE,,35.0,35.0,35.0,35.0,TEXAS,,,WHITE,,N,,35.0,9,5,5,-1,10,9,-1,20,-1,-1,2,-1,1,-1
DALLAS,,each,BIG MACK TYPE,,60.0,60.0,60.0,60.0,TEXAS,,exjbo,,,N,,60.0,9,5,5,-1,14,0,-1,20,-1,0,-1,-1,1,-1
DALLAS,,each,BIG MACK TYPE,,60.0,60.0,60.0,60.0,TEXAS,,exjbo,,,N,,60.0,9,5,5,-1,14,0,-1,20,-1,0,-1,-1,1,-1
DALLAS,,each,BIG MACK TYPE,,60.0,60.0,60.0,60.0,TEXAS,,exjbo,,,N,,60.0,9,5,5,-1,14,0,-1,20,-1,0,-1,-1,1,-1
DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,150.0,150.0,150.0,150.0,TEXAS,,med,,,N,,150.0,10,5,5,-1,5,8,-1,20,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,150.0,150.0,150.0,150.0,TEXAS,,med,,,N,,150.0,10,5,5,-1,5,8,-1,20,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,150.0,150.0,150.0,150.0,TEXAS,,med,,,N,,150.0,10,5,5,-1,5,8,-1,20,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,150.0,150.0,150.0,150.0,TEXAS,,med,,,N,,150.0,10,5,5,-1,5,8,-1,20,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,120.0,120.0,120.0,120.0,TEXAS,,med,,,N,,120.0,10,5,5,-1,5,8,-1,20,-1,3,-1,-1,1,-1
DALLAS,,24 inch bins,MIXED HEIRLOOM VARIETIES,,120.0,120.0,120.0,120.0,TEXAS,,med,,,N,,120.0,11,5,5,-1,5,8,-1,20,-1,3,-1,-1,1,-1
MIAMI,,36 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,MICHIGAN,,jbo,ORANGE,PER BIN,N,,120.0,11,5,8,-1,7,4,-1,11,-1,1,0,1,1,-1
MIAMI,,36 inch bins,HOWDEN TYPE,,160.0,160.0,160.0,160.0,MICHIGAN,,lge,ORANGE,PER BIN,N,,160.0,11,5,8,-1,7,4,-1,11,-1,2,0,1,1,-1
MIAMI,,36 inch bins,PIE TYPE,,230.0,230.0,230.0,230.0,MICHIGAN,,,,PER BIN,N,,230.0,11,5,8,-1,7,9,-1,11,-1,-1,-1,1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,155.0,155.0,155.0,155.0,CALIFORNIA,,,ORANGE,,N,,155.0,9,5,11,-1,5,4,-1,1,-1,-1,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,155.0,155.0,155.0,155.0,CALIFORNIA,,,ORANGE,,N,,155.0,10,5,11,-1,5,4,-1,1,-1,-1,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,155.0,155.0,155.0,155.0,CALIFORNIA,,lge,ORANGE,,N,,155.0,10,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,135.0,135.0,135.0,135.0,CALIFORNIA,,sml,ORANGE,,N,,135.0,10,5,11,-1,5,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,lge,ORANGE,,N,,142.5,10,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,135.0,135.0,135.0,135.0,CALIFORNIA,,sml,ORANGE,,N,,135.0,10,5,11,-1,5,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,150.0,120.0,150.0,CALIFORNIA,,lge,ORANGE,,N,,135.0,10,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,150.0,120.0,150.0,CALIFORNIA,,med,ORANGE,,N,,135.0,10,5,11,-1,5,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,145.0,120.0,145.0,CALIFORNIA,,sml,ORANGE,,N,,132.5,10,5,11,-1,5,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,145.0,120.0,145.0,CALIFORNIA,,lge,ORANGE,,N,,132.5,10,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,150.0,120.0,150.0,CALIFORNIA,,med,ORANGE,,N,,135.0,10,5,11,-1,5,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,145.0,120.0,145.0,CALIFORNIA,,sml,ORANGE,,N,,132.5,10,5,11,-1,5,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,145.0,120.0,145.0,CALIFORNIA,,lge,ORANGE,,N,,132.5,10,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,110.0,150.0,110.0,150.0,CALIFORNIA,,med,ORANGE,,N,,130.0,10,5,11,-1,5,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,100.0,145.0,100.0,145.0,CALIFORNIA,,sml,ORANGE,,N,,122.5,10,5,11,-1,5,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,CALIFORNIA,,lge,ORANGE,,N,,120.0,11,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,110.0,120.0,110.0,120.0,CALIFORNIA,,med,ORANGE,,N,,115.0,11,5,11,-1,5,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,100.0,120.0,100.0,120.0,CALIFORNIA,,sml,ORANGE,,N,,110.0,11,5,11,-1,5,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,CALIFORNIA,,lge,ORANGE,,N,,120.0,11,5,11,-1,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,24 inch bins,HOWDEN TYPE,,110.0,120.0,110.0,120.0,CALIFORNIA,,med,ORANGE,,N,,115.0,11,5,11,-1,5,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,HOWDEN TYPE,,440.0,440.0,440.0,440.0,CALIFORNIA,,lge,ORANGE,,N,,440.0,10,5,11,0,5,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,jbo,ORANGE,,N,,142.5,10,5,11,-1,7,4,-1,1,-1,1,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,med,ORANGE,,N,,142.5,10,5,11,-1,7,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,sml,ORANGE,,N,,142.5,10,5,11,-1,7,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,jbo,ORANGE,,N,,142.5,10,5,11,-1,7,4,-1,1,-1,1,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,med,ORANGE,,N,,142.5,10,5,11,-1,7,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,135.0,150.0,135.0,150.0,CALIFORNIA,,sml,ORANGE,,N,,142.5,10,5,11,-1,7,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,140.0,140.0,140.0,140.0,CALIFORNIA,,xlge,ORANGE,,N,,140.0,9,5,11,-1,7,4,-1,1,-1,6,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,140.0,175.0,140.0,175.0,CALIFORNIA,,xlge,ORANGE,,N,,157.5,9,5,11,-1,7,4,-1,1,-1,6,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,175.0,175.0,175.0,175.0,CALIFORNIA,,xlge,ORANGE,,N,,175.0,9,5,11,-1,7,4,-1,1,-1,6,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,CALIFORNIA,,lge,ORANGE,,N,,120.0,9,5,11,-1,7,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,CALIFORNIA,,med,ORANGE,,N,,120.0,9,5,11,-1,7,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,CALIFORNIA,,sml,ORANGE,,N,,120.0,9,5,11,-1,7,4,-1,1,-1,5,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,120.0,135.0,120.0,135.0,CALIFORNIA,,lge,ORANGE,,N,,127.5,9,5,11,-1,7,4,-1,1,-1,2,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,120.0,135.0,120.0,135.0,CALIFORNIA,,med,ORANGE,,N,,127.5,9,5,11,-1,7,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,200.0,200.0,200.0,200.0,CALIFORNIA,,med,ORANGE,,N,,200.0,9,5,11,-1,7,4,-1,1,-1,3,0,-1,1,-1
SAN FRANCISCO,,36 inch bins,HOWDEN TYPE,,120.0,120.0,120.0,120.0,CALIFORNIA,,sml,,,N,,120.0,9,5,11,-1,7,4,-1,1,-1,5,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,CINDERELLA,,255.0,255.0,255.0,255.0,CALIFORNIA,,,,,N,,255.0,9,5,11,-1,7,2,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,CINDERELLA,,185.0,255.0,185.0,255.0,CALIFORNIA,,,,,N,,220.0,9,5,11,-1,7,2,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,CINDERELLA,,185.0,200.0,185.0,200.0,CALIFORNIA,,,,,N,,192.5,9,5,11,-1,7,2,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,FAIRYTALE,,300.0,300.0,300.0,300.0,CALIFORNIA,,,,,N,,300.0,10,5,11,0,5,3,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,FAIRYTALE,,300.0,300.0,300.0,300.0,CALIFORNIA,,,,,N,,300.0,10,5,11,0,5,3,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,FAIRYTALE,,185.0,200.0,185.0,200.0,CALIFORNIA,,,,,N,,192.5,9,5,11,-1,7,3,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,350.0,350.0,350.0,350.0,CALIFORNIA,,,,,N,,350.0,10,5,11,0,5,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,480.0,480.0,480.0,480.0,WASHINGTON,,,,,N,,480.0,10,5,11,0,5,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,350.0,350.0,350.0,350.0,WASHINGTON,,,,,N,,350.0,10,5,11,0,5,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,350.0,350.0,350.0,350.0,WASHINGTON,,,,,N,,350.0,11,5,11,0,5,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,24 inch bins,PIE TYPE,,350.0,350.0,350.0,350.0,CALIFORNIA,,,,,N,,350.0,11,5,11,0,5,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,35 lb cartons,PIE TYPE,,30.0,32.0,30.0,32.0,CALIFORNIA,,,,,N,,31.0,9,5,11,-1,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,32.0,32.0,32.0,32.0,CALIFORNIA,,,,,N,,32.0,9,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,31.5,32.0,31.5,32.0,CALIFORNIA,,,,,N,,31.75,10,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,29.0,30.0,29.0,30.0,WASHINGTON,,,,,N,,29.5,10,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,31.5,31.5,31.5,31.5,CALIFORNIA,,,,,N,,31.5,10,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,29.0,29.0,29.0,29.0,WASHINGTON,,,,,N,,29.0,10,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,28.0,31.5,28.0,31.5,CALIFORNIA,,,,,N,,29.75,10,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,29.0,30.0,29.0,30.0,WASHINGTON,,,,,N,,29.5,10,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,28.0,28.0,28.0,28.0,CALIFORNIA,,,,,N,,28.0,10,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,30.0,30.0,30.0,30.0,WASHINGTON,,,,,N,,30.0,10,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,28.0,28.0,28.0,28.0,CALIFORNIA,,,,,N,,28.0,10,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,30.0,35.0,30.0,35.0,WASHINGTON,,,,,N,,32.5,10,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,24.5,28.0,24.5,28.0,CALIFORNIA,,,,,N,,26.25,11,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,35.0,35.0,35.0,35.0,WASHINGTON,,,,,N,,35.0,11,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,N,,24.0,11,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,24.0,24.5,24.0,24.5,CALIFORNIA,,,,,N,,24.25,11,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,30.0,30.0,30.0,30.0,WASHINGTON,,,,,N,,30.0,11,5,11,0,6,9,-1,23,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,N,,24.0,11,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,N,,24.0,12,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,24.0,24.0,24.0,24.0,CALIFORNIA,,,,,N,,24.0,12,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,25.0,25.0,25.0,25.0,CALIFORNIA,,,,,N,,25.0,1,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,25.0,25.0,25.0,25.0,CALIFORNIA,,,,,N,,25.0,1,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,36.0,36.0,36.0,36.0,CALIFORNIA,,,,,N,,36.0,9,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,36.0,36.0,36.0,36.0,CALIFORNIA,,,,,N,,36.0,9,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,33.0,36.0,33.0,36.0,CALIFORNIA,,,,,N,,34.5,9,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,32.75,36.0,32.75,36.0,CALIFORNIA,,,,,N,,34.375,9,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,Organic,35 lb cartons,PIE TYPE,,32.75,33.5,32.75,33.5,CALIFORNIA,,,,,N,,33.125,9,5,11,0,6,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,PIE TYPE,,260.0,260.0,260.0,260.0,CALIFORNIA,,sml,,,N,,260.0,9,5,11,-1,7,9,-1,1,-1,5,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,PIE TYPE,,260.0,260.0,260.0,260.0,CALIFORNIA,,sml,,,N,,260.0,9,5,11,-1,7,9,-1,1,-1,5,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,PIE TYPE,,260.0,260.0,260.0,260.0,CALIFORNIA,,sml,,,N,,260.0,9,5,11,-1,7,9,-1,1,-1,5,-1,-1,1,-1
SAN FRANCISCO,Organic,36 inch bins,PIE TYPE,,440.0,440.0,440.0,440.0,CALIFORNIA,,sml,,,N,,440.0,9,5,11,0,7,9,-1,1,-1,5,-1,-1,1,-1
SAN FRANCISCO,Organic,36 inch bins,PIE TYPE,,440.0,440.0,440.0,440.0,CALIFORNIA,,sml,,,N,,440.0,9,5,11,0,7,9,-1,1,-1,5,-1,-1,1,-1
SAN FRANCISCO,,50 lb cartons,PIE TYPE,,32.0,33.0,32.0,33.0,CALIFORNIA,,,,,N,,32.5,10,5,11,-1,9,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,50 lb cartons,PIE TYPE,,32.0,34.0,32.0,34.0,CALIFORNIA,,,,,N,,33.0,10,5,11,-1,9,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,50 lb cartons,PIE TYPE,,30.0,34.0,30.0,34.0,CALIFORNIA,,,,,N,,32.0,10,5,11,-1,9,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,bushel cartons,PIE TYPE,,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,N,,17.0,10,5,11,-1,13,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,bushel cartons,PIE TYPE,,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,N,,17.0,10,5,11,-1,13,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,bushel cartons,PIE TYPE,,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,N,,17.0,10,5,11,-1,13,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,bushel cartons,PIE TYPE,,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,N,,17.0,11,5,11,-1,13,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,bushel cartons,PIE TYPE,,16.0,18.0,16.0,18.0,CALIFORNIA,,,,,N,,17.0,11,5,11,-1,13,9,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,36 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,CALIFORNIA,,med,,,N,,200.0,9,5,11,-1,7,1,-1,1,-1,3,-1,-1,1,-1
SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,140.0,140.0,140.0,140.0,CALIFORNIA,,,,,N,,140.0,10,5,11,-1,5,0,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,140.0,140.0,140.0,140.0,CALIFORNIA,,,,,N,,140.0,10,5,11,-1,5,0,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,24 inch bins,BIG MACK TYPE,,140.0,140.0,140.0,140.0,CALIFORNIA,,,,,N,,140.0,10,5,11,-1,5,0,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,each,BIG MACK TYPE,,65.0,80.0,65.0,80.0,CALIFORNIA,,,,,N,,72.5,10,5,11,-1,14,0,-1,1,-1,-1,-1,-1,1,-1
SAN FRANCISCO,,each,BIG MACK TYPE,,65.0,80.0,65.0,80.0,CALIFORNIA,,,,,N,,72.5,11,5,11,-1,14,0,-1,1,-1,-1,-1,-1,1,-1
