City Name,Package,Variety,Origin,Item Size,Date,City Name,Package,Variety,Origin,Item Size,Color,year,month,真实价格,预测价格,误差(预测-真实)
SAN FRANCISCO,35 lb cartons,MINIATURE,CALIFORNIA,,9/30/17,11.0,6.0,7.0,1.0,5.0,1.0,2017,9,24.0,22.391518,-1.6084823608398438
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW YORK,med,9/24/16,10.0,7.0,4.0,15.0,3.0,0.0,2016,9,150.0,147.0719,-2.9281005859375
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/29/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,10,130.0,131.92206,1.92205810546875
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/29/16,11.0,2.0,7.0,1.0,5.0,2.0,2016,10,20.0,21.501575,1.5015754699707031
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,,9/27/16,12.0,2.0,7.0,6.0,5.0,0.0,2016,9,13.75,13.787,0.03699970245361328
CHICAGO,bins,FAIRYTALE,ILLINOIS,xlge,8/26/17,3.0,11.0,3.0,6.0,6.0,0.0,2017,8,200.0,201.52751,1.5275115966796875
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/1/16,2.0,7.0,9.0,18.0,5.0,0.0,2016,10,202.5,200.89098,-1.6090240478515625
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/22/16,10.0,0.0,9.0,17.0,3.0,0.0,2016,10,12.0,13.37509,1.3750896453857422
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,11/5/16,2.0,5.0,3.0,9.0,6.0,2.0,2016,11,272.5,272.64624,0.146240234375
DALLAS,24 inch bins,,TEXAS,lge,9/23/17,5.0,5.0,4.0,20.0,2.0,0.0,2017,9,192.5,175.64917,-16.850830078125
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,10/29/16,2.0,7.0,4.0,9.0,1.0,0.0,2016,10,202.5,210.16528,7.665283203125
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/8/16,2.0,7.0,9.0,18.0,5.0,0.0,2016,10,202.5,200.89098,-1.6090240478515625
COLUMBIA,24 inch bins,KNUCKLE HEAD,PENNSYLVANIA,med,10/22/16,4.0,5.0,6.0,18.0,3.0,0.0,2016,10,125.0,134.84245,9.842453002929688
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,10/29/16,2.0,7.0,4.0,9.0,5.0,0.0,2016,10,187.5,192.57657,5.076568603515625
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,10/15/16,2.0,7.0,4.0,9.0,5.0,0.0,2016,10,202.5,192.57657,-9.923431396484375
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,9/29/16,12.0,7.0,4.0,11.0,2.0,0.0,2016,9,125.0,126.21412,1.2141189575195312
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/30/17,4.0,2.0,7.0,18.0,5.0,0.0,2017,9,15.0,16.381065,1.3810653686523438
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,9/23/17,5.0,5.0,4.0,20.0,1.0,0.0,2017,9,170.0,170.30272,0.3027191162109375
BOSTON,24 inch bins,PIE TYPE,PENNSYLVANIA,med,11/26/16,2.0,5.0,9.0,18.0,3.0,0.0,2016,11,142.5,147.52846,5.0284576416015625
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/8/16,2.0,2.0,7.0,9.0,5.0,0.0,2016,10,16.5,16.665499,0.1654987335205078
CHICAGO,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,12/3/16,3.0,7.0,4.0,6.0,2.0,0.0,2016,12,125.0,122.173035,-2.82696533203125
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,,9/26/16,12.0,2.0,7.0,2.0,5.0,2.0,2016,9,15.0,15.073824,0.07382392883300781
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,10/8/16,2.0,5.0,3.0,9.0,6.0,0.0,2016,10,272.5,273.22714,0.727142333984375
NEW YORK,each,BIG MACK TYPE,NEW JERSEY,exjbo,9/24/16,9.0,14.0,0.0,13.0,0.0,0.0,2016,9,77.5,77.38731,-0.11269378662109375
DALLAS,36 inch bins,PIE TYPE,TEXAS,med,10/15/16,5.0,7.0,9.0,20.0,3.0,0.0,2016,10,300.0,285.09607,-14.9039306640625
LOS ANGELES,24 inch bins,CINDERELLA,CALIFORNIA,med-lge,9/9/17,7.0,5.0,2.0,1.0,4.0,0.0,2017,9,0.3,-2.006399,-2.3063989162445067
DALLAS,50 lb sacks,PIE TYPE,TEXAS,,9/30/17,5.0,10.0,9.0,20.0,5.0,2.0,2017,9,35.0,35.654892,0.6548919677734375
COLUMBIA,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/15/16,4.0,7.0,4.0,11.0,2.0,0.0,2016,10,150.0,146.27298,-3.727020263671875
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,9/24/16,2.0,7.0,4.0,18.0,6.0,0.0,2016,9,150.0,152.13565,2.135650634765625
DALLAS,24 inch bins,CINDERELLA,TEXAS,jbo,10/29/16,5.0,5.0,2.0,20.0,1.0,0.0,2016,10,120.0,143.35968,23.35968017578125
NEW YORK,36 inch bins,HOWDEN TYPE,NEW YORK,lge,9/16/17,9.0,7.0,4.0,15.0,2.0,0.0,2017,9,150.0,151.73698,1.7369842529296875
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,9/16/17,9.0,7.0,4.0,18.0,6.0,0.0,2017,9,170.0,167.58418,-2.4158172607421875
COLUMBIA,24 inch bins,FAIRYTALE,NORTH CAROLINA,med,10/1/16,4.0,5.0,3.0,16.0,3.0,0.0,2016,10,170.0,171.03648,1.0364837646484375
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,11/12/16,1.0,5.0,3.0,8.0,6.0,0.0,2016,11,200.0,207.47821,7.47821044921875
BOSTON,1 1/9 bushel cartons,PIE TYPE,MASSACHUSETTS,sml,10/29/16,2.0,0.0,9.0,9.0,5.0,0.0,2016,10,15.5,15.011662,-0.4883384704589844
CHICAGO,36 inch bins,HOWDEN TYPE,OHIO,xlge,10/22/16,3.0,7.0,4.0,17.0,6.0,0.0,2016,10,60.0,70.84574,10.845741271972656
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med-lge,9/23/17,1.0,7.0,4.0,8.0,4.0,0.0,2017,9,160.0,157.52267,-2.477325439453125
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,jbo,9/24/16,2.0,7.0,4.0,2.0,1.0,0.0,2016,9,180.0,180.15363,0.15362548828125
DALLAS,36 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,9/24/16,5.0,7.0,5.0,20.0,1.0,2.0,2016,9,170.0,164.35881,-5.6411895751953125
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,11/5/16,1.0,2.0,7.0,17.0,5.0,2.0,2016,11,16.5,18.24501,1.7450103759765625
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/1/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.757366,0.2573661804199219
COLUMBIA,24 inch bins,HOWDEN TYPE,NORTH CAROLINA,med,10/22/16,4.0,5.0,4.0,16.0,3.0,0.0,2016,10,120.0,132.15791,12.157913208007812
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,lge,9/16/17,4.0,5.0,9.0,18.0,2.0,0.0,2017,9,200.0,198.61708,-1.3829193115234375
NEW YORK,36 inch bins,HOWDEN TYPE,NEW YORK,lge,9/23/17,9.0,7.0,4.0,15.0,2.0,0.0,2017,9,150.0,151.73698,1.7369842529296875
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/29/16,1.0,0.0,9.0,17.0,3.0,0.0,2016,10,16.5,16.025211,-0.4747886657714844
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/1/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,20.0,21.00694,1.0069408416748047
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,10/15/16,2.0,7.0,4.0,2.0,2.0,0.0,2016,10,170.0,166.1247,-3.87530517578125
LOS ANGELES,35 lb cartons,MINIATURE,CALIFORNIA,,9/30/17,7.0,6.0,7.0,1.0,5.0,0.0,2017,9,24.5,27.751457,3.2514572143554688
DALLAS,50 lb cartons,PIE TYPE,MICHIGAN,med,11/5/16,5.0,9.0,9.0,11.0,3.0,0.0,2016,11,24.0,23.22941,-0.7705898284912109
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,jbo,9/23/17,4.0,7.0,4.0,22.0,1.0,0.0,2017,9,160.0,157.97136,-2.0286407470703125
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/15/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,21.0,21.00694,0.0069408416748046875
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,2/4/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,2,217.5,217.09679,-0.4032135009765625
NEW YORK,24 inch bins,PIE TYPE,PENNSYLVANIA,lge,9/30/17,9.0,5.0,9.0,18.0,2.0,0.0,2017,9,140.0,143.06302,3.063018798828125
PHILADELPHIA,24 inch bins,PIE TYPE,NEW YORK,med,9/23/17,10.0,5.0,9.0,15.0,3.0,0.0,2017,9,180.0,180.57378,0.5737762451171875
NEW YORK,24 inch bins,PIE TYPE,NEW YORK,lge,9/30/17,9.0,5.0,9.0,15.0,2.0,0.0,2017,9,150.0,145.30006,-4.6999359130859375
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,med,11/5/16,5.0,5.0,4.0,20.0,3.0,0.0,2016,11,100.0,103.39701,3.3970108032226562
BOSTON,24 inch bins,BIG MACK TYPE,MASSACHUSETTS,xlge,9/24/16,2.0,5.0,0.0,9.0,6.0,0.0,2016,9,272.5,272.78958,0.289581298828125
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,10/15/16,2.0,7.0,4.0,2.0,4.0,0.0,2016,10,150.0,148.97633,-1.0236663818359375
COLUMBIA,36 inch bins,PIE TYPE,PENNSYLVANIA,med,10/15/16,4.0,7.0,9.0,18.0,3.0,0.0,2016,10,200.0,206.0588,6.058807373046875
NEW YORK,36 inch bins,HOWDEN TYPE,NEW YORK,xlge,10/15/16,9.0,7.0,4.0,15.0,6.0,0.0,2016,10,160.0,156.62837,-3.3716278076171875
BOSTON,1/2 bushel cartons,FAIRYTALE,MASSACHUSETTS,sml,11/5/16,2.0,2.0,3.0,9.0,5.0,0.0,2016,11,15.5,16.587023,1.0870227813720703
DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,TEXAS,med,11/5/16,5.0,5.0,8.0,20.0,3.0,0.0,2016,11,120.0,120.113846,0.1138458251953125
CHICAGO,36 inch bins,FAIRYTALE,ILLINOIS,med,11/26/16,3.0,7.0,3.0,6.0,3.0,0.0,2016,11,185.0,187.08278,2.0827789306640625
BALTIMORE,24 inch bins,HOWDEN TYPE,DELAWARE,med,9/24/16,1.0,5.0,4.0,4.0,3.0,0.0,2016,9,160.0,158.63866,-1.3613433837890625
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,9/24/16,1.0,7.0,4.0,8.0,3.0,0.0,2016,9,165.0,156.85149,-8.148513793945312
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med-lge,10/29/16,2.0,7.0,4.0,2.0,4.0,0.0,2016,10,150.0,148.97633,-1.0236663818359375
NEW YORK,24 inch bins,PIE TYPE,OHIO,med,10/8/16,9.0,5.0,9.0,17.0,3.0,0.0,2016,10,190.0,178.57079,-11.429214477539062
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,,9/28/16,12.0,5.0,8.0,12.0,5.0,0.0,2016,9,135.0,135.07857,0.0785675048828125
CHICAGO,bins,FAIRYTALE,ILLINOIS,xlge,9/23/17,3.0,11.0,3.0,6.0,6.0,0.0,2017,9,200.0,200.39812,0.3981170654296875
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,9/24/16,2.0,5.0,3.0,9.0,6.0,0.0,2016,9,272.5,273.01575,0.5157470703125
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,,9/28/16,12.0,2.0,7.0,6.0,5.0,2.0,2016,9,15.375,14.746957,-0.6280431747436523
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,9/24/16,2.0,7.0,4.0,2.0,2.0,0.0,2016,9,170.0,168.65027,-1.3497314453125
COLUMBIA,24 inch bins,CINDERELLA,PENNSYLVANIA,lge,9/9/17,4.0,5.0,2.0,18.0,2.0,0.0,2017,9,160.0,168.90268,8.902679443359375
BALTIMORE,24 inch bins,HOWDEN WHITE TYPE,MARYLAND,med,9/23/17,1.0,5.0,5.0,8.0,3.0,0.0,2017,9,170.0,175.4161,5.416107177734375
DETROIT,24 inch bins,HOWDEN WHITE TYPE,MICHIGAN,med-lge,10/22/16,6.0,5.0,5.0,11.0,4.0,2.0,2016,10,100.0,99.43865,-0.5613479614257812
BOSTON,36 inch bins,BIG MACK TYPE,PENNSYLVANIA,jbo,9/23/17,2.0,7.0,0.0,18.0,1.0,0.0,2017,9,212.5,212.57281,0.07281494140625
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,10/15/16,10.0,7.0,4.0,18.0,3.0,0.0,2016,10,112.5,117.000595,4.5005950927734375
DALLAS,each,BIG MACK TYPE,TEXAS,exjbo,9/16/17,5.0,14.0,0.0,20.0,0.0,0.0,2017,9,60.0,60.064533,0.06453323364257812
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,4/1/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,4,210.0,210.86723,0.8672332763671875
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,9/23/17,10.0,7.0,4.0,18.0,2.0,0.0,2017,9,145.0,134.0702,-10.929794311523438
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,11/26/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,11,22.5,20.724077,-1.7759227752685547
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,11/19/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,11,17.0,16.632467,-0.36753273010253906
DALLAS,24 inch bins,FAIRYTALE,TEXAS,sml,10/15/16,5.0,5.0,3.0,20.0,5.0,0.0,2016,10,150.0,151.4823,1.4822998046875
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,10/22/16,9.0,2.0,7.0,17.0,5.0,2.0,2016,10,19.0,18.90569,-0.09431076049804688
CHICAGO,36 inch bins,FAIRYTALE,ILLINOIS,med,12/10/16,3.0,7.0,3.0,6.0,3.0,0.0,2016,12,185.0,186.57414,1.5741424560546875
BALTIMORE,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,9/24/16,1.0,7.0,4.0,18.0,2.0,0.0,2016,9,160.0,160.58395,0.583953857421875
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,sml,10/8/16,2.0,7.0,4.0,2.0,5.0,0.0,2016,10,150.0,147.07237,-2.9276275634765625
CHICAGO,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,11/19/16,3.0,2.0,7.0,11.0,5.0,0.0,2016,11,17.0,17.449167,0.44916725158691406
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,9/30/17,1.0,7.0,4.0,8.0,2.0,0.0,2017,9,155.0,163.48224,8.48223876953125
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,9/30/17,2.0,7.0,4.0,9.0,1.0,0.0,2017,9,212.5,214.87798,2.3779754638671875
CHICAGO,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,10/8/16,3.0,7.0,4.0,6.0,2.0,0.0,2016,10,130.0,143.72723,13.72723388671875
BALTIMORE,50 lb sacks,CINDERELLA,COSTA RICA,lge,8/19/17,1.0,10.0,2.0,3.0,2.0,0.0,2017,8,28.5,28.251112,-0.2488880157470703
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,9/27/16,12.0,5.0,4.0,6.0,2.0,0.0,2016,9,105.0,106.74408,1.74407958984375
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,med,10/8/16,1.0,5.0,0.0,8.0,3.0,2.0,2016,10,50.0,52.28659,2.286590576171875
BOSTON,24 inch bins,CINDERELLA,MASSACHUSETTS,xlge,10/15/16,2.0,5.0,2.0,9.0,6.0,2.0,2016,10,272.5,271.8692,-0.63079833984375
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,9/24/16,1.0,5.0,3.0,22.0,6.0,0.0,2016,9,255.0,250.98206,-4.0179443359375
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,10/1/16,2.0,7.0,4.0,9.0,1.0,0.0,2016,10,212.5,210.16528,-2.334716796875
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,9/24/16,2.0,7.0,4.0,2.0,6.0,0.0,2016,9,180.0,180.19482,0.19482421875
BALTIMORE,24 inch bins,MIXED HEIRLOOM VARIETIES,MARYLAND,,9/16/17,1.0,5.0,8.0,8.0,5.0,0.0,2017,9,200.0,226.35457,26.354568481445312
LOS ANGELES,36 inch bins,CINDERELLA,CALIFORNIA,med-lge,9/30/17,7.0,7.0,2.0,1.0,4.0,0.0,2017,9,0.3,2.8436363,2.5436362743377687
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,med,9/16/17,5.0,5.0,4.0,20.0,3.0,0.0,2017,9,155.0,152.4679,-2.5321044921875
CHICAGO,1/2 bushel cartons,MINIATURE,OHIO,sml,10/29/16,3.0,2.0,7.0,17.0,5.0,2.0,2016,10,17.0,16.02045,-0.9795494079589844
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,sml,10/1/16,1.0,0.0,9.0,4.0,5.0,0.0,2016,10,18.0,15.921199,-2.078801155090332
COLUMBIA,24 inch bins,HOWDEN TYPE,NORTH CAROLINA,med,10/29/16,4.0,5.0,4.0,16.0,3.0,0.0,2016,10,120.0,132.15791,12.157913208007812
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,,9/29/16,12.0,2.0,7.0,2.0,5.0,0.0,2016,9,15.0,14.795371,-0.20462894439697266
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,,10/8/16,1.0,0.0,9.0,18.0,5.0,0.0,2016,10,17.75,19.034245,1.2842445373535156
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med,10/29/16,10.0,5.0,9.0,18.0,3.0,0.0,2016,10,145.0,177.56866,32.56866455078125
BALTIMORE,50 lb sacks,CINDERELLA,COSTA RICA,lge,8/12/17,1.0,10.0,2.0,3.0,2.0,0.0,2017,8,29.0,28.251112,-0.7488880157470703
SAN FRANCISCO,24 inch bins,FAIRYTALE,CALIFORNIA,,10/8/16,11.0,5.0,3.0,1.0,5.0,0.0,2016,10,300.0,295.45044,-4.549560546875
BOSTON,36 inch bins,BIG MACK TYPE,MASSACHUSETTS,med,9/23/17,2.0,7.0,0.0,9.0,3.0,0.0,2017,9,187.5,188.2761,0.776092529296875
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,xlge,10/1/16,2.0,7.0,4.0,2.0,6.0,0.0,2016,10,180.0,177.87106,-2.128936767578125
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,5/13/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,5,225.0,223.02412,-1.9758758544921875
DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,MICHIGAN,med,9/24/16,6.0,5.0,8.0,11.0,3.0,0.0,2016,9,150.0,147.43314,-2.566864013671875
SAN FRANCISCO,24 inch bins,PIE TYPE,CALIFORNIA,,10/15/16,11.0,5.0,9.0,1.0,5.0,0.0,2016,10,350.0,327.162,-22.8380126953125
COLUMBIA,24 inch bins,MINIATURE,PENNSYLVANIA,,9/23/17,4.0,5.0,7.0,18.0,5.0,2.0,2017,9,400.0,357.65256,-42.347442626953125
BOSTON,36 inch bins,BIG MACK TYPE,PENNSYLVANIA,xlge,9/30/17,2.0,7.0,0.0,18.0,6.0,0.0,2017,9,187.5,187.63617,0.13616943359375
DALLAS,36 inch bins,CINDERELLA,TEXAS,jbo,9/24/16,5.0,7.0,2.0,20.0,1.0,0.0,2016,9,170.0,166.94191,-3.0580902099609375
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,lge,9/30/17,5.0,5.0,4.0,20.0,2.0,0.0,2017,9,142.5,175.64917,33.149169921875
CHICAGO,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,med-lge,9/23/17,3.0,5.0,5.0,6.0,4.0,2.0,2017,9,200.0,199.51949,-0.4805145263671875
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,sml,11/5/16,2.0,7.0,9.0,9.0,5.0,0.0,2016,11,215.0,210.41808,-4.5819244384765625
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,11/5/16,5.0,5.0,4.0,20.0,1.0,0.0,2016,11,115.0,109.591774,-5.408226013183594
CHICAGO,1/2 bushel cartons,MINIATURE,OHIO,sml,10/22/16,3.0,2.0,7.0,17.0,5.0,2.0,2016,10,17.0,16.02045,-0.9795494079589844
SAN FRANCISCO,35 lb cartons,PIE TYPE,WASHINGTON,,10/22/16,11.0,6.0,9.0,23.0,5.0,0.0,2016,10,30.0,29.5859,-0.41410064697265625
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/9/17,4.0,2.0,7.0,18.0,5.0,1.0,2017,9,17.0,16.17732,-0.8226795196533203
NEW YORK,36 inch bins,HOWDEN TYPE,NEW JERSEY,xlge,10/1/16,9.0,7.0,4.0,13.0,6.0,0.0,2016,10,140.0,131.051,-8.949005126953125
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,10/15/16,1.0,5.0,3.0,8.0,6.0,0.0,2016,10,242.5,242.02869,-0.4713134765625
LOS ANGELES,24 inch bins,FAIRYTALE,CALIFORNIA,,10/29/16,7.0,5.0,3.0,1.0,5.0,0.0,2016,10,0.24,2.5119812,2.2719812488555906
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,med,9/30/17,1.0,0.0,9.0,18.0,3.0,0.0,2017,9,16.0,17.206448,1.2064476013183594
CHICAGO,bins,FAIRYTALE,ILLINOIS,xlge,9/30/17,3.0,11.0,3.0,6.0,6.0,0.0,2017,9,200.0,200.39812,0.3981170654296875
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,9/23/17,9.0,7.0,4.0,18.0,6.0,0.0,2017,9,170.0,167.58418,-2.4158172607421875
SAN FRANCISCO,35 lb cartons,MINIATURE,CALIFORNIA,,9/30/17,11.0,6.0,7.0,1.0,5.0,0.0,2017,9,24.25,24.490746,0.24074554443359375
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,10/8/16,0.0,5.0,9.0,16.0,5.0,0.0,2016,10,135.0,136.07338,1.0733795166015625
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,10/15/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,10,202.5,199.96045,-2.53955078125
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,11/26/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,11,17.0,16.975744,-0.024255752563476562
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/15/16,4.0,5.0,9.0,18.0,5.0,0.0,2016,10,250.0,233.69,-16.30999755859375
BOSTON,1/2 bushel cartons,FAIRYTALE,MASSACHUSETTS,sml,10/15/16,2.0,2.0,3.0,9.0,5.0,0.0,2016,10,15.5,16.349525,0.8495254516601562
DALLAS,24 inch bins,FAIRYTALE,TEXAS,jbo,10/15/16,5.0,5.0,3.0,20.0,1.0,0.0,2016,10,250.0,209.1858,-40.81419372558594
BOSTON,36 inch bins,BIG MACK TYPE,PENNSYLVANIA,xlge,9/16/17,2.0,7.0,0.0,18.0,6.0,0.0,2017,9,187.5,187.63617,0.13616943359375
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/15/16,11.0,2.0,7.0,1.0,5.0,1.0,2016,10,21.0,21.046026,0.04602622985839844
DETROIT,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,10/29/16,6.0,0.0,9.0,11.0,3.0,0.0,2016,10,12.0,13.067794,1.067793846130371
COLUMBIA,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,10/29/16,4.0,2.0,7.0,11.0,5.0,0.0,2016,10,18.0,19.180206,1.180206298828125
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,lge,10/15/16,4.0,7.0,4.0,16.0,2.0,0.0,2016,10,145.0,142.11497,-2.8850250244140625
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,11/5/16,0.0,5.0,4.0,11.0,6.0,0.0,2016,11,149.875,149.11794,-0.7570648193359375
DALLAS,20 lb cartons,PIE TYPE,MISSOURI,lge,11/5/16,5.0,3.0,9.0,12.0,2.0,0.0,2016,11,20.5,19.66383,-0.8361701965332031
NEW YORK,36 inch bins,PIE TYPE,NEW YORK,med,10/8/16,9.0,7.0,9.0,15.0,3.0,0.0,2016,10,260.0,266.57556,6.5755615234375
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,lge,10/15/16,1.0,5.0,0.0,8.0,2.0,2.0,2016,10,50.0,50.511185,0.5111846923828125
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,sml,11/5/16,5.0,5.0,4.0,20.0,5.0,0.0,2016,11,120.0,108.65499,-11.345008850097656
LOS ANGELES,24 inch bins,HOWDEN TYPE,CALIFORNIA,med,10/15/16,7.0,5.0,4.0,1.0,3.0,0.0,2016,10,125.0,121.10583,-3.8941726684570312
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,jbo,9/30/17,1.0,5.0,2.0,8.0,1.0,0.0,2017,9,340.0,338.12674,-1.873260498046875
CHICAGO,36 inch bins,PIE TYPE,MICHIGAN,med-lge,9/23/17,3.0,7.0,9.0,11.0,4.0,0.0,2017,9,175.0,191.91876,16.91876220703125
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/1/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,18.0,15.306074,-2.6939258575439453
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,10/8/16,0.0,7.0,9.0,11.0,5.0,0.0,2016,10,248.0,247.35286,-0.6471405029296875
LOS ANGELES,24 inch bins,HOWDEN TYPE,CALIFORNIA,lge,9/24/16,7.0,5.0,4.0,1.0,2.0,0.0,2016,9,125.0,126.21512,1.215118408203125
BALTIMORE,50 lb sacks,CINDERELLA,MEXICO,lge,9/16/17,1.0,10.0,2.0,10.0,2.0,0.0,2017,9,24.0,28.92551,4.925510406494141
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,10/29/16,5.0,5.0,4.0,20.0,1.0,0.0,2016,10,117.5,150.79962,33.29962158203125
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/29/16,2.0,2.0,7.0,9.0,5.0,0.0,2016,10,16.5,16.665499,0.1654987335205078
