City Name,Package,Variety,Origin,Item Size,Date,City Name,Package,Variety,Origin,Item Size,Color,year,month,真实价格,预测价格,误差(预测-真实)
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,exjbo,10/1/16,2.0,7.0,4.0,2.0,0.0,0.0,2016,10,180.0,179.66177657179804,-0.3382234282019567
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,xlge,9/16/17,1.0,5.0,2.0,8.0,6.0,0.0,2017,9,190.0,232.43129314517134,42.43129314517134
CHICAGO,36 inch bins,PIE TYPE,INDIANA,med-lge,9/30/17,3.0,7.0,9.0,7.0,4.0,0.0,2017,9,207.5,202.95008665691225,-4.549913343087752
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/16/17,4.0,2.0,7.0,18.0,5.0,0.0,2017,9,15.0,16.057700380942315,1.0577003809423147
DALLAS,24 inch bins,PIE TYPE,TEXAS,,9/23/17,5.0,5.0,9.0,20.0,5.0,0.0,2017,9,225.0,229.1595739287989,4.159573928798892
BOSTON,36 inch bins,PIE TYPE,NEW YORK,med-lge,11/12/16,2.0,7.0,9.0,15.0,4.0,0.0,2016,11,220.0,218.55178348160263,-1.4482165183973734
SAN FRANCISCO,35 lb cartons,PIE TYPE,CALIFORNIA,,10/29/16,11.0,6.0,9.0,1.0,5.0,0.0,2016,10,28.0,34.05440832090546,6.054408320905459
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,,9/29/16,12.0,4.0,7.0,6.0,5.0,2.0,2016,9,14.75,15.27982679660801,0.5298267966080097
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,11/5/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,11,17.0,18.844361797182422,1.8443617971824224
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,10/29/16,10.0,7.0,4.0,18.0,3.0,0.0,2016,10,110.0,132.42956105230277,22.429561052302773
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,4/8/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,4,210.0,215.81534363663056,5.815343636630558
SAN FRANCISCO,36 inch bins,PIE TYPE,CALIFORNIA,sml,9/23/17,11.0,7.0,9.0,1.0,5.0,0.0,2017,9,260.0,311.61908527520256,51.619085275202565
NEW YORK,each,BIG MACK TYPE,NEW JERSEY,exjbo,10/1/16,9.0,14.0,0.0,13.0,0.0,0.0,2016,10,77.5,90.12046775876593,12.620467758765926
NEW YORK,36 inch bins,HOWDEN TYPE,NEW JERSEY,xlge,10/29/16,9.0,7.0,4.0,13.0,6.0,0.0,2016,10,125.0,137.05097133641002,12.050971336410015
DALLAS,50 lb cartons,PIE TYPE,MICHIGAN,med,10/29/16,5.0,9.0,9.0,11.0,3.0,0.0,2016,10,24.0,23.468963334752594,-0.5310366652474059
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,med,10/15/16,11.0,7.0,4.0,1.0,3.0,0.0,2016,10,142.5,136.79885424646454,-5.701145753535457
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,10/8/16,5.0,5.0,4.0,20.0,1.0,0.0,2016,10,150.0,151.264369243618,1.264369243618006
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,10/22/16,10.0,7.0,4.0,18.0,3.0,0.0,2016,10,110.0,132.42956105230277,22.429561052302773
CHICAGO,1/2 bushel cartons,MINIATURE,OHIO,sml,11/12/16,3.0,2.0,7.0,17.0,5.0,2.0,2016,11,17.5,16.35648843550236,-1.14351156449764
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,10/1/16,0.0,5.0,4.0,11.0,5.0,0.0,2016,10,150.0,144.37046492952445,-5.629535070475555
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/22/16,4.0,5.0,9.0,18.0,4.0,0.0,2016,10,185.0,199.8767007564164,14.876700756416398
NEW YORK,24 inch bins,PIE TYPE,NEW JERSEY,med-lge,10/15/16,9.0,5.0,9.0,13.0,4.0,0.0,2016,10,125.0,130.17266523372584,5.172665233725837
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,lge,9/24/16,4.0,7.0,4.0,22.0,2.0,0.0,2016,9,140.0,143.74530964322258,3.7453096432225834
SAN FRANCISCO,35 lb cartons,PIE TYPE,CALIFORNIA,,9/24/16,11.0,6.0,9.0,1.0,5.0,0.0,2016,9,32.0,33.160688376643634,1.160688376643634
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,med,10/29/16,4.0,7.0,4.0,22.0,3.0,0.0,2016,10,140.0,140.61945394906448,0.6194539490644786
COLUMBIA,24 inch bins,CINDERELLA,PENNSYLVANIA,lge,10/8/16,4.0,5.0,2.0,18.0,2.0,0.0,2016,10,175.0,169.3546858022394,-5.645314197760598
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/8/16,1.0,2.0,7.0,8.0,5.0,0.0,2016,10,15.0,15.804609917424786,0.804609917424786
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,10/22/16,10.0,7.0,4.0,18.0,2.0,0.0,2016,10,120.0,129.05614278635736,9.056142786357356
BOSTON,24 inch bins,BIG MACK TYPE,MASSACHUSETTS,xlge,10/22/16,2.0,5.0,0.0,9.0,6.0,0.0,2016,10,272.5,258.2137985614782,-14.2862014385218
NEW YORK,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,9/24/16,9.0,7.0,4.0,11.0,6.0,0.0,2016,9,160.0,165.20888317076336,5.208883170763357
DETROIT,24 inch bins,HOWDEN TYPE,MICHIGAN,med,9/23/17,6.0,5.0,4.0,11.0,3.0,0.0,2017,9,94.5,107.75295975202852,13.252959752028517
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,lge,9/30/17,11.0,7.0,4.0,1.0,2.0,0.0,2017,9,127.5,147.63243649116873,20.132436491168733
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,,10/8/16,1.0,5.0,0.0,8.0,5.0,2.0,2016,10,55.0,48.79743615004906,-6.202563849950941
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,sml,10/29/16,11.0,5.0,4.0,1.0,5.0,0.0,2016,10,122.5,160.9579287203928,38.4579287203928
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,lge,10/29/16,11.0,5.0,4.0,1.0,2.0,0.0,2016,10,132.5,171.1183883437246,38.618388343724604
CHICAGO,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,11/12/16,3.0,7.0,4.0,6.0,2.0,0.0,2016,11,127.5,116.80346188382286,-10.696538116177138
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,11/12/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,11,20.0,20.65410473630579,0.6541047363057899
NEW YORK,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/1/16,9.0,7.0,4.0,11.0,6.0,0.0,2016,10,160.0,162.99254583845448,2.9925458384544754
BALTIMORE,50 lb sacks,CINDERELLA,VIRGINIA,lge,9/16/17,1.0,10.0,2.0,22.0,2.0,0.0,2017,9,15.0,21.20454975743218,6.204549757432179
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/1/16,1.0,2.0,7.0,8.0,5.0,0.0,2016,10,15.0,15.804609917424786,0.804609917424786
BOSTON,24 inch bins,PIE TYPE,MICHIGAN,sml,10/1/16,2.0,5.0,9.0,11.0,5.0,0.0,2016,10,200.0,203.08273511226878,3.0827351122687787
ST. LOUIS,24 inch bins,PIE TYPE,ILLINOIS,,9/28/16,12.0,5.0,9.0,6.0,5.0,0.0,2016,9,175.0,188.9645976246449,13.96459762464491
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,10/29/16,0.0,7.0,9.0,11.0,5.0,0.0,2016,10,248.0,238.10354056212583,-9.89645943787417
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,9/28/16,12.0,5.0,4.0,6.0,6.0,0.0,2016,9,105.0,102.20709871848055,-2.7929012815194483
LOS ANGELES,each,BIG MACK TYPE,CALIFORNIA,sml,10/8/16,7.0,14.0,0.0,1.0,5.0,0.0,2016,10,0.55,50.22626809241452,49.676268092414524
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/8/16,11.0,2.0,7.0,1.0,5.0,1.0,2016,10,21.0,21.071582167258036,0.07158216725803612
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,med,10/1/16,1.0,7.0,4.0,8.0,3.0,0.0,2016,10,165.0,146.23076300192668,-18.769236998073325
COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,VIRGINIA,,9/16/17,4.0,5.0,8.0,22.0,5.0,0.0,2017,9,200.0,200.25039276774916,0.25039276774916175
SAN FRANCISCO,bushel baskets,MINIATURE,CALIFORNIA,,11/5/16,11.0,12.0,7.0,1.0,5.0,0.0,2016,11,45.0,33.20450499924278,-11.79549500075722
COLUMBIA,bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/1/16,4.0,13.0,7.0,18.0,5.0,0.0,2016,10,28.0,24.461425480160706,-3.538574519839294
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,sml,10/22/16,2.0,7.0,9.0,9.0,5.0,0.0,2016,10,220.0,235.29967078461607,15.299670784616069
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,10/8/16,2.0,7.0,4.0,2.0,2.0,0.0,2016,10,170.0,165.528025681948,-4.471974318051991
DALLAS,36 inch bins,HOWDEN TYPE,TEXAS,jbo,10/8/16,5.0,7.0,4.0,20.0,1.0,0.0,2016,10,160.0,161.44268786582847,1.442687865828475
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,9/30/17,4.0,7.0,4.0,18.0,3.0,0.0,2017,9,150.0,147.2757348039851,-2.7242651960148976
SAN FRANCISCO,each,BIG MACK TYPE,CALIFORNIA,,11/5/16,11.0,14.0,0.0,1.0,5.0,0.0,2016,11,72.5,69.14794155486713,-3.3520584451328688
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,9/16/17,4.0,7.0,4.0,18.0,3.0,0.0,2017,9,150.0,147.2757348039851,-2.7242651960148976
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,,9/30/17,10.0,2.0,7.0,17.0,5.0,0.0,2017,9,16.5,13.612240485224435,-2.8877595147755653
CHICAGO,36 inch bins,FAIRYTALE,ILLINOIS,med,12/3/16,3.0,7.0,3.0,6.0,3.0,0.0,2016,12,185.0,189.8292676132913,4.829267613291307
BOSTON,24 inch bins,CINDERELLA,MASSACHUSETTS,xlge,10/1/16,2.0,5.0,2.0,9.0,6.0,2.0,2016,10,272.5,271.2137823487389,-1.2862176512610972
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,,9/28/16,12.0,5.0,8.0,6.0,5.0,0.0,2016,9,100.0,108.25301114010115,8.253011140101151
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,10/8/16,2.0,7.0,4.0,9.0,5.0,0.0,2016,10,202.5,200.33954840081884,-2.160451599181158
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,xlge,9/30/17,5.0,5.0,4.0,20.0,6.0,0.0,2017,9,170.0,178.8369412808312,8.836941280831212
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,med,10/15/16,11.0,5.0,4.0,1.0,3.0,0.0,2016,10,135.0,151.7806663986861,16.780666398686094
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,9/24/16,1.0,2.0,7.0,8.0,5.0,0.0,2016,9,15.0,16.707097128127582,1.7070971281275824
BOSTON,36 inch bins,PIE TYPE,NEW YORK,med-lge,11/19/16,2.0,7.0,9.0,15.0,4.0,0.0,2016,11,210.0,218.55178348160263,8.551783481602627
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,4/15/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,4,210.0,215.81534363663056,5.815343636630558
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,,9/30/16,12.0,2.0,7.0,6.0,5.0,2.0,2016,9,14.375,15.719136469149056,1.3441364691490563
PHILADELPHIA,1/2 bushel cartons,MINIATURE,MICHIGAN,,8/26/17,10.0,2.0,7.0,11.0,5.0,0.0,2017,8,19.0,17.74324611832232,-1.2567538816776818
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/1/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.070709670975294,-0.4292903290247061
COLUMBIA,24 inch bins,FAIRYTALE,NORTH CAROLINA,med,10/8/16,4.0,5.0,3.0,16.0,3.0,0.0,2016,10,170.0,176.68462476090178,6.684624760901784
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,9/30/17,2.0,7.0,9.0,18.0,4.0,0.0,2017,9,285.0,248.05956960965474,-36.940430390345256
SAN FRANCISCO,35 lb cartons,MINIATURE,CALIFORNIA,,9/23/17,11.0,6.0,7.0,1.0,5.0,0.0,2017,9,26.0,16.968754526844016,-9.031245473155984
NEW YORK,36 inch bins,HOWDEN TYPE,NEW YORK,lge,9/30/17,9.0,7.0,4.0,15.0,2.0,0.0,2017,9,150.0,144.71725230273026,-5.282747697269741
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,,9/23/17,1.0,2.0,7.0,8.0,5.0,0.0,2017,9,18.0,16.952961803942067,-1.0470381960579331
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,9/30/16,12.0,7.0,4.0,6.0,6.0,0.0,2016,9,120.0,128.2931153768518,8.293115376851802
BOSTON,24 inch bins,PIE TYPE,CANADA,sml,10/1/16,2.0,5.0,9.0,2.0,5.0,0.0,2016,10,177.5,169.69487091169717,-7.805129088302834
COLUMBIA,24 inch bins,PIE TYPE,NORTH CAROLINA,med,10/22/16,4.0,5.0,9.0,16.0,3.0,0.0,2016,10,250.0,221.9194456946289,-28.080554305371095
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,,10/8/16,10.0,2.0,7.0,17.0,5.0,0.0,2016,10,15.0,9.663545287631404,-5.336454712368596
CHICAGO,36 inch bins,FAIRYTALE,ILLINOIS,lge,8/26/17,3.0,7.0,3.0,6.0,2.0,0.0,2017,8,255.0,261.903834827771,6.903834827770993
DALLAS,24 inch bins,FAIRYTALE,TEXAS,sml,10/8/16,5.0,5.0,3.0,20.0,5.0,0.0,2016,10,150.0,156.84203321137912,6.842033211379118
BOSTON,36 inch bins,PIE TYPE,VERMONT,sml,10/29/16,2.0,7.0,9.0,21.0,5.0,0.0,2016,10,210.0,215.3132366551356,5.313236655135597
DALLAS,36 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,10/8/16,5.0,7.0,5.0,20.0,1.0,2.0,2016,10,160.0,153.52742600514938,-6.47257399485062
ATLANTA,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,9/30/17,0.0,7.0,4.0,11.0,2.0,0.0,2017,9,142.5,162.63738855597668,20.137388555976685
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,10/1/16,9.0,7.0,4.0,18.0,6.0,0.0,2016,10,160.0,143.98849943194003,-16.011500568059972
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,10/8/16,9.0,2.0,7.0,17.0,5.0,0.0,2016,10,18.0,18.968381546138723,0.9683815461387226
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,ILLINOIS,lge,10/15/16,3.0,7.0,5.0,6.0,2.0,2.0,2016,10,150.0,148.19466816608272,-1.805331833917279
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,10/29/16,1.0,2.0,7.0,22.0,5.0,2.0,2016,10,17.0,19.625695251745,2.6256952517450003
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,lge,9/24/16,3.0,7.0,8.0,6.0,2.0,0.0,2016,9,225.0,195.13622068583072,-29.863779314169278
COLUMBIA,bushel cartons,PIE TYPE,MICHIGAN,med-lge,10/22/16,4.0,13.0,9.0,11.0,4.0,0.0,2016,10,19.0,25.20394895721982,6.2039489572198185
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,10/29/16,0.0,5.0,9.0,16.0,5.0,0.0,2016,10,135.0,138.62003722304814,3.6200372230481435
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,lge,9/16/17,4.0,7.0,4.0,22.0,2.0,0.0,2017,9,150.0,141.75603318663323,-8.243966813366768
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,10/15/16,2.0,7.0,4.0,9.0,4.0,0.0,2016,10,202.5,203.19627116605668,0.6962711660566754
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,10/22/16,2.0,7.0,4.0,2.0,3.0,0.0,2016,10,150.0,157.40403886713514,7.404038867135142
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW YORK,med-lge,9/24/16,10.0,7.0,4.0,15.0,4.0,0.0,2016,9,150.0,135.9485484583461,-14.051451541653904
BOSTON,24 inch bins,PIE TYPE,CANADA,sml,9/24/16,2.0,5.0,9.0,2.0,5.0,0.0,2016,9,177.5,177.33294772789498,-0.1670522721050247
BALTIMORE,24 inch bins,MIXED HEIRLOOM VARIETIES,MARYLAND,,9/30/17,1.0,5.0,8.0,8.0,5.0,0.0,2017,9,240.0,215.73290237679498,-24.267097623205018
NEW YORK,36 inch bins,PIE TYPE,NEW YORK,med,10/15/16,9.0,7.0,9.0,15.0,3.0,0.0,2016,10,260.0,261.0307836612323,1.0307836612323058
ATLANTA,36 inch bins,PIE TYPE,MICHIGAN,sml,9/24/16,0.0,7.0,9.0,11.0,5.0,0.0,2016,9,248.0,245.91723035880224,-2.082769641197757
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,med,9/23/17,11.0,7.0,4.0,1.0,3.0,0.0,2017,9,120.0,146.3032919541686,26.3032919541686
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,jbo,10/8/16,4.0,7.0,4.0,16.0,1.0,0.0,2016,10,160.0,167.8020529400187,7.8020529400187115
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,10/1/16,2.0,7.0,4.0,18.0,6.0,0.0,2016,10,150.0,142.03864703281397,-7.961352967186031
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,sml,10/15/16,11.0,5.0,4.0,1.0,5.0,0.0,2016,10,132.5,160.9579287203928,28.4579287203928
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,9/26/16,12.0,7.0,4.0,6.0,6.0,0.0,2016,9,130.0,128.2931153768518,-1.7068846231481984
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,,10/29/16,10.0,2.0,7.0,17.0,5.0,0.0,2016,10,17.0,9.663545287631404,-7.336454712368596
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,10/8/16,9.0,7.0,4.0,18.0,6.0,0.0,2016,10,130.0,143.98849943194003,13.988499431940028
DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,TEXAS,med,10/29/16,5.0,5.0,8.0,20.0,3.0,0.0,2016,10,120.0,148.90594191290344,28.905941912903444
BOSTON,1 1/9 bushel crates,PIE TYPE,MASSACHUSETTS,sml,11/12/16,2.0,1.0,9.0,9.0,5.0,0.0,2016,11,15.5,14.95442521084704,-0.5455747891529601
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/22/16,11.0,2.0,7.0,1.0,5.0,1.0,2016,10,21.0,21.071582167258036,0.07158216725803612
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,lge,10/15/16,4.0,7.0,4.0,22.0,2.0,0.0,2016,10,140.0,141.43218561844466,1.432185618444663
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,jbo,9/24/16,2.0,7.0,4.0,9.0,1.0,0.0,2016,9,212.5,212.15526898847577,-0.3447310115242317
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,4/22/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,4,210.0,215.81534363663056,5.815343636630558
BALTIMORE,24 inch bins,,MARYLAND,lge,5/6/17,1.0,5.0,4.0,8.0,2.0,0.0,2017,5,275.0,240.0874805324792,-34.91251946752081
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,10/15/16,1.0,5.0,0.0,22.0,1.0,2.0,2016,10,55.0,53.4715272816091,-1.5284727183909013
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,12/10/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,12,17.0,19.34325148305883,2.343251483058829
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,9/27/16,12.0,7.0,4.0,11.0,3.0,0.0,2016,9,125.0,128.97541900708453,3.9754190070845254
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/15/16,4.0,5.0,9.0,18.0,4.0,2.0,2016,10,225.0,223.3387092130629,-1.6612907869370872
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/1/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,20.0,20.65410473630579,0.6541047363057899
DALLAS,50 lb cartons,PIE TYPE,MICHIGAN,med,9/24/16,5.0,9.0,9.0,11.0,3.0,0.0,2016,9,31.0,25.729700609120197,-5.270299390879803
DALLAS,36 inch bins,PIE TYPE,TEXAS,,9/30/17,5.0,7.0,9.0,20.0,5.0,0.0,2017,9,250.0,254.56753948890565,4.567539488905652
DALLAS,24 inch bins,,TEXAS,lge,9/16/17,5.0,5.0,4.0,20.0,2.0,0.0,2017,9,192.5,171.64796826959451,-20.852031730405486
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,9/27/16,12.0,7.0,4.0,11.0,2.0,0.0,2016,9,125.0,128.09982980444067,3.099829804440674
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/8/16,2.0,7.0,9.0,18.0,4.0,0.0,2016,10,202.5,209.1304143535784,6.630414353578402
SAN FRANCISCO,24 inch bins,BIG MACK TYPE,CALIFORNIA,,10/15/16,11.0,5.0,0.0,1.0,5.0,0.0,2016,10,140.0,161.93163922060347,21.931639220603472
NEW YORK,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,9/24/16,9.0,7.0,4.0,11.0,2.0,0.0,2016,9,160.0,156.66416713886682,-3.3358328611331842
DETROIT,24 inch bins,HOWDEN WHITE TYPE,MICHIGAN,med-lge,10/29/16,6.0,5.0,5.0,11.0,4.0,2.0,2016,10,100.0,108.24556359984524,8.24556359984524
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med,10/22/16,10.0,5.0,9.0,18.0,3.0,0.0,2016,10,145.0,152.5898007787309,7.589800778730904
DALLAS,24 inch bins,PIE TYPE,TEXAS,,9/16/17,5.0,5.0,9.0,20.0,5.0,0.0,2017,9,225.0,229.1595739287989,4.159573928798892
CHICAGO,bins,FAIRYTALE,ILLINOIS,xlge,9/9/17,3.0,11.0,3.0,6.0,6.0,0.0,2017,9,200.0,193.73998252860017,-6.260017471399834
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW JERSEY,med-lge,10/22/16,10.0,7.0,4.0,13.0,4.0,0.0,2016,10,135.0,130.50074001721666,-4.499259982783343
DETROIT,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,10/22/16,6.0,0.0,9.0,11.0,3.0,0.0,2016,10,12.0,17.53194255253059,5.531942552530591
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/1/16,11.0,8.0,7.0,1.0,5.0,0.0,2016,10,32.5,31.47512285503707,-1.0248771449629288
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,10/29/16,2.0,7.0,4.0,9.0,4.0,0.0,2016,10,192.5,203.19627116605668,10.696271166056675
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,6/10/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,6,225.0,224.78929045040692,-0.21070954959307642
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,sml,10/1/16,11.0,5.0,4.0,1.0,5.0,0.0,2016,10,135.0,160.9579287203928,25.9579287203928
SAN FRANCISCO,35 lb cartons,PIE TYPE,CALIFORNIA,,9/24/16,11.0,6.0,9.0,1.0,5.0,0.0,2016,9,31.0,33.160688376643634,2.160688376643634
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,9/30/17,3.0,0.0,9.0,6.0,3.0,0.0,2017,9,19.0,19.28767887954005,0.28767887954004934
DALLAS,36 inch bins,FAIRYTALE,TEXAS,jbo,10/1/16,5.0,7.0,3.0,20.0,1.0,0.0,2016,10,160.0,180.3379801543045,20.33798015430449
DETROIT,bins,PIE TYPE,MICHIGAN,sml,9/30/17,6.0,11.0,9.0,11.0,5.0,0.0,2017,9,175.0,107.84508417414337,-67.15491582585663
COLUMBIA,36 inch bins,PIE TYPE,PENNSYLVANIA,med,10/1/16,4.0,7.0,9.0,18.0,3.0,0.0,2016,10,200.0,219.69526124041488,19.69526124041488
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,1/14/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,1,185.0,215.81534363663056,30.81534363663056
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,2/18/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,2,220.0,215.81534363663056,-4.184656363369442
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,10/22/16,5.0,5.0,4.0,20.0,1.0,0.0,2016,10,150.0,151.264369243618,1.264369243618006
DALLAS,36 inch bins,PIE TYPE,TEXAS,med,9/24/16,5.0,7.0,9.0,20.0,3.0,0.0,2016,9,300.0,273.83154790579084,-26.168452094209158
DALLAS,36 inch bins,PIE TYPE,TEXAS,,9/23/17,5.0,7.0,9.0,20.0,5.0,0.0,2017,9,250.0,254.56753948890565,4.567539488905652
DETROIT,24 inch bins,HOWDEN TYPE,MICHIGAN,med,9/16/17,6.0,5.0,4.0,11.0,3.0,0.0,2017,9,94.5,107.75295975202852,13.252959752028517
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,,9/26/16,12.0,5.0,8.0,12.0,5.0,0.0,2016,9,135.0,129.50742642696846,-5.492573573031535
DETROIT,bins,HOWDEN TYPE,MICHIGAN,lge,9/30/17,6.0,11.0,4.0,11.0,2.0,0.0,2017,9,95.0,124.80799301065689,29.807993010656887
SAN FRANCISCO,35 lb cartons,PIE TYPE,CALIFORNIA,,11/26/16,11.0,6.0,9.0,1.0,5.0,0.0,2016,11,24.0,35.80113805380186,11.801138053801857
DALLAS,24 inch bins,FAIRYTALE,TEXAS,jbo,10/8/16,5.0,5.0,3.0,20.0,1.0,0.0,2016,10,250.0,193.99099466881452,-56.00900533118548
SAN FRANCISCO,24 inch bins,MIXED HEIRLOOM VARIETIES,CALIFORNIA,,10/29/16,11.0,5.0,8.0,1.0,5.0,0.0,2016,10,150.0,173.52180226410786,23.521802264107862
DALLAS,24 inch bins,CINDERELLA,TEXAS,jbo,9/24/16,5.0,5.0,2.0,20.0,1.0,0.0,2016,9,160.0,160.65201589024593,0.6520158902459343
ST. LOUIS,1/2 bushel cartons,MINIATURE,MICHIGAN,,9/29/16,12.0,2.0,7.0,11.0,5.0,2.0,2016,9,12.0,16.043296954452344,4.0432969544523445
